order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-07278,2024-11-14,2024,Q4,11,November,Asia Pacific,India,Electronics,Tablets,Consumer,1,121.97,121.97,94.03,27.94,22.91
ORD-06328,2024-11-14,2024,Q4,11,November,Latin America,Brazil,Clothing,Casual Wear,Consumer,1,13.59,13.59,8.0,5.59,41.11
ORD-02460,2024-11-14,2024,Q4,11,November,Latin America,Argentina,Clothing,Accessories,Small Business,1,18.01,18.01,9.75,8.26,45.85
ORD-02961,2024-11-14,2024,Q4,11,November,North America,United States,Office Supplies,Pens & Markers,Consumer,1,4.23,4.23,2.34,1.89,44.58
ORD-03216,2024-11-14,2024,Q4,11,November,Latin America,Brazil,Clothing,Casual Wear,Small Business,1,39.36,39.36,23.43,15.93,40.47
ORD-06168,2024-11-15,2024,Q4,11,November,Asia Pacific,Japan,Office Supplies,Printers & Ink,Consumer,14,77.23,1081.22,598.49,482.73,44.65
ORD-01779,2024-11-15,2024,Q4,11,November,Latin America,Chile,Electronics,Tablets,Small Business,1,318.58,318.58,268.86,49.72,15.61
ORD-02462,2024-11-15,2024,Q4,11,November,North America,Mexico,Electronics,Tablets,Corporate,7,695.54,4868.78,3500.64,1368.14,28.1
ORD-03960,2024-11-15,2024,Q4,11,November,Europe,Spain,Office Supplies,Printers & Ink,Small Business,1,175.35,175.35,85.73,89.62,51.11
ORD-03980,2024-11-15,2024,Q4,11,November,North America,Mexico,Office Supplies,Paper & Notebooks,Small Business,1,17.97,17.97,9.58,8.39,46.7
ORD-04006,2024-11-15,2024,Q4,11,November,Asia Pacific,China,Electronics,Smartphones,Small Business,1,575.69,575.69,473.31,102.38,17.78
ORD-08202,2024-11-15,2024,Q4,11,November,Europe,Germany,Furniture,Office Chairs,Government,1,787.3,787.3,584.75,202.55,25.73
ORD-07087,2024-11-15,2024,Q4,11,November,North America,Mexico,Office Supplies,Paper & Notebooks,Consumer,3,15.63,46.89,21.85,25.04,53.41
ORD-06742,2024-11-15,2024,Q4,11,November,North America,Canada,Furniture,Lighting,Government,1,208.34,208.34,154.29,54.05,25.94
ORD-05746,2024-11-15,2024,Q4,11,November,Latin America,Colombia,Electronics,Tablets,Corporate,4,604.36,2417.44,1743.11,674.33,27.89
ORD-02801,2024-11-15,2024,Q4,11,November,Europe,United Kingdom,Office Supplies,Organizers,Consumer,5,20.48,102.4,56.89,45.51,44.45
ORD-05962,2024-11-15,2024,Q4,11,November,Latin America,Argentina,Furniture,Lighting,Consumer,10,61.28,612.8,436.07,176.73,28.84
ORD-08466,2024-11-15,2024,Q4,11,November,Europe,Italy,Clothing,Sportswear,Government,1,131.65,131.65,50.74,80.91,61.46
ORD-00461,2024-11-15,2024,Q4,11,November,Asia Pacific,India,Furniture,Desks,Government,1,598.7,598.7,365.03,233.67,39.03
ORD-09394,2024-11-16,2024,Q4,11,November,North America,Canada,Office Supplies,Organizers,Consumer,4,11.89,47.56,25.99,21.57,45.35
ORD-08128,2024-11-16,2024,Q4,11,November,Europe,Italy,Electronics,Laptops,Government,9,2287.12,20584.08,14564.32,6019.76,29.24
ORD-06836,2024-11-16,2024,Q4,11,November,Asia Pacific,South Korea,Clothing,Sportswear,Corporate,1,87.12,87.12,32.53,54.59,62.67
ORD-06194,2024-11-16,2024,Q4,11,November,Europe,Spain,Clothing,Casual Wear,Small Business,9,21.58,194.22,94.81,99.41,51.19
ORD-09443,2024-11-16,2024,Q4,11,November,North America,Mexico,Clothing,Accessories,Consumer,1,12.5,12.5,6.86,5.64,45.16
ORD-02418,2024-11-16,2024,Q4,11,November,Europe,France,Furniture,Lighting,Consumer,1,44.26,44.26,28.46,15.8,35.7
ORD-07818,2024-11-16,2024,Q4,11,November,Asia Pacific,Japan,Furniture,Lighting,Consumer,9,72.31,650.79,458.85,191.94,29.49
ORD-02073,2024-11-16,2024,Q4,11,November,Asia Pacific,Japan,Electronics,Smartphones,Small Business,1,525.83,525.83,377.16,148.67,28.27
ORD-01274,2024-11-16,2024,Q4,11,November,Asia Pacific,South Korea,Furniture,Storage,Government,1,120.1,120.1,74.32,45.78,38.12
ORD-06766,2024-11-17,2024,Q4,11,November,Asia Pacific,Japan,Furniture,Office Chairs,Corporate,8,617.54,4940.32,3386.91,1553.41,31.44
ORD-01405,2024-11-17,2024,Q4,11,November,Asia Pacific,China,Office Supplies,Organizers,Consumer,3,25.66,76.98,46.06,30.92,40.16
ORD-03339,2024-11-17,2024,Q4,11,November,Asia Pacific,South Korea,Furniture,Lighting,Consumer,3,23.84,71.52,41.48,30.04,42.0
ORD-05486,2024-11-17,2024,Q4,11,November,North America,United States,Electronics,Accessories,Corporate,15,56.34,845.1,619.05,226.05,26.75
ORD-03440,2024-11-17,2024,Q4,11,November,Europe,Spain,Furniture,Storage,Corporate,9,230.02,2070.18,1265.33,804.85,38.88
ORD-03588,2024-11-17,2024,Q4,11,November,Europe,France,Clothing,Sportswear,Corporate,4,92.13,368.52,161.9,206.62,56.07
ORD-06419,2024-11-17,2024,Q4,11,November,Asia Pacific,Japan,Furniture,Desks,Small Business,4,507.37,2029.48,1304.75,724.73,35.71
ORD-07043,2024-11-17,2024,Q4,11,November,Asia Pacific,South Korea,Electronics,Laptops,Small Business,3,1485.24,4455.72,3629.49,826.23,18.54
ORD-07279,2024-11-17,2024,Q4,11,November,North America,Mexico,Clothing,Formal Wear,Government,4,96.81,387.24,184.48,202.76,52.36
ORD-03816,2024-11-17,2024,Q4,11,November,Asia Pacific,China,Electronics,Accessories,Consumer,2,33.51,67.02,56.65,10.37,15.47
ORD-05849,2024-11-17,2024,Q4,11,November,Asia Pacific,China,Electronics,Accessories,Corporate,1,32.04,32.04,23.71,8.33,25.99
ORD-09642,2024-11-17,2024,Q4,11,November,Asia Pacific,China,Office Supplies,Pens & Markers,Small Business,2,1.92,3.84,1.96,1.88,48.93
ORD-06267,2024-11-18,2024,Q4,11,November,Europe,United Kingdom,Electronics,Tablets,Corporate,13,774.91,10073.83,8204.79,1869.04,18.55
ORD-06773,2024-11-18,2024,Q4,11,November,Europe,France,Furniture,Office Chairs,Corporate,3,505.94,1517.82,1017.33,500.49,32.97
ORD-03090,2024-11-18,2024,Q4,11,November,Asia Pacific,India,Clothing,Accessories,Small Business,1,16.73,16.73,6.91,9.82,58.69
ORD-00773,2024-11-18,2024,Q4,11,November,Asia Pacific,Japan,Office Supplies,Organizers,Consumer,1,9.43,9.43,4.95,4.48,47.56
ORD-09472,2024-11-18,2024,Q4,11,November,Asia Pacific,Australia,Furniture,Storage,Government,4,459.12,1836.48,1032.36,804.12,43.79
ORD-02365,2024-11-18,2024,Q4,11,November,Europe,Italy,Office Supplies,Paper & Notebooks,Corporate,2,36.42,72.84,45.73,27.11,37.22
ORD-09817,2024-11-18,2024,Q4,11,November,Latin America,Chile,Office Supplies,Printers & Ink,Consumer,3,100.77,302.31,141.71,160.6,53.13
ORD-09079,2024-11-19,2024,Q4,11,November,Asia Pacific,South Korea,Office Supplies,Paper & Notebooks,Corporate,4,31.51,126.04,64.89,61.15,48.52
ORD-05269,2024-11-19,2024,Q4,11,November,Europe,United Kingdom,Clothing,Formal Wear,Corporate,6,218.22,1309.32,782.88,526.44,40.21
ORD-00318,2024-11-19,2024,Q4,11,November,Europe,United Kingdom,Office Supplies,Organizers,Small Business,1,47.39,47.39,24.37,23.02,48.59
ORD-07425,2024-11-19,2024,Q4,11,November,Asia Pacific,Japan,Office Supplies,Paper & Notebooks,Government,2,48.4,96.8,52.13,44.67,46.15
ORD-01479,2024-11-19,2024,Q4,11,November,Asia Pacific,India,Furniture,Storage,Government,5,204.96,1024.8,636.34,388.46,37.91
ORD-03364,2024-11-19,2024,Q4,11,November,North America,Mexico,Clothing,Sportswear,Small Business,1,19.07,19.07,7.32,11.75,61.62
ORD-02025,2024-11-19,2024,Q4,11,November,Latin America,Chile,Office Supplies,Pens & Markers,Small Business,1,7.59,7.59,4.57,3.02,39.74
ORD-07763,2024-11-20,2024,Q4,11,November,Latin America,Brazil,Electronics,Tablets,Consumer,1,214.86,214.86,182.43,32.43,15.09
ORD-03693,2024-11-20,2024,Q4,11,November,Asia Pacific,India,Electronics,Tablets,Small Business,5,361.63,1808.15,1293.43,514.72,28.47
ORD-09601,2024-11-20,2024,Q4,11,November,Asia Pacific,Japan,Office Supplies,Printers & Ink,Government,1,85.6,85.6,49.13,36.47,42.6
ORD-06783,2024-11-20,2024,Q4,11,November,Europe,Germany,Furniture,Lighting,Small Business,2,105.69,211.38,143.12,68.26,32.29
ORD-03901,2024-11-20,2024,Q4,11,November,Asia Pacific,China,Clothing,Accessories,Corporate,1,21.48,21.48,8.04,13.44,62.58
ORD-03256,2024-11-20,2024,Q4,11,November,North America,Mexico,Electronics,Smartphones,Consumer,1,260.61,260.61,203.06,57.55,22.08
ORD-09778,2024-11-20,2024,Q4,11,November,Latin America,Brazil,Clothing,Accessories,Consumer,18,16.78,302.04,151.04,151.0,49.99
ORD-04654,2024-11-20,2024,Q4,11,November,Europe,Germany,Electronics,Laptops,Small Business,6,1032.68,6196.08,4715.74,1480.34,23.89
ORD-06294,2024-11-20,2024,Q4,11,November,Latin America,Colombia,Office Supplies,Paper & Notebooks,Corporate,1,43.07,43.07,21.02,22.05,51.21
ORD-05064,2024-11-20,2024,Q4,11,November,Europe,Spain,Clothing,Accessories,Government,1,44.75,44.75,26.4,18.35,41.0
ORD-07070,2024-11-20,2024,Q4,11,November,Asia Pacific,India,Office Supplies,Organizers,Consumer,1,8.14,8.14,4.92,3.22,39.58
ORD-02389,2024-11-20,2024,Q4,11,November,Asia Pacific,Australia,Office Supplies,Paper & Notebooks,Corporate,4,41.28,165.12,78.4,86.72,52.52
ORD-02699,2024-11-20,2024,Q4,11,November,Europe,France,Office Supplies,Printers & Ink,Government,5,199.2,996.0,548.71,447.29,44.91
ORD-02128,2024-11-20,2024,Q4,11,November,Europe,United Kingdom,Electronics,Laptops,Consumer,1,367.0,367.0,263.91,103.09,28.09
ORD-01040,2024-11-20,2024,Q4,11,November,Asia Pacific,China,Office Supplies,Printers & Ink,Government,1,183.94,183.94,112.65,71.29,38.76
ORD-07982,2024-11-21,2024,Q4,11,November,North America,Canada,Furniture,Office Chairs,Consumer,1,255.4,255.4,154.86,100.54,39.37
ORD-03651,2024-11-21,2024,Q4,11,November,Latin America,Brazil,Office Supplies,Organizers,Consumer,5,5.63,28.15,12.92,15.23,54.12
ORD-00814,2024-11-21,2024,Q4,11,November,Asia Pacific,China,Clothing,Accessories,Small Business,8,30.47,243.76,99.73,144.03,59.09
ORD-04254,2024-11-21,2024,Q4,11,November,Europe,Italy,Office Supplies,Pens & Markers,Corporate,2,11.73,23.46,11.81,11.65,49.65
ORD-04653,2024-11-21,2024,Q4,11,November,Asia Pacific,South Korea,Electronics,Smartphones,Government,2,585.57,1171.14,863.0,308.14,26.31
ORD-04087,2024-11-21,2024,Q4,11,November,Europe,Italy,Furniture,Office Chairs,Small Business,1,103.51,103.51,61.34,42.17,40.74
ORD-06113,2024-11-21,2024,Q4,11,November,North America,United States,Electronics,Accessories,Corporate,8,144.12,1152.96,966.43,186.53,16.18
ORD-00706,2024-11-21,2024,Q4,11,November,Asia Pacific,China,Office Supplies,Printers & Ink,Consumer,15,90.76,1361.4,674.98,686.42,50.42
ORD-00181,2024-11-21,2024,Q4,11,November,Latin America,Brazil,Electronics,Accessories,Consumer,1,37.9,37.9,28.13,9.77,25.78
ORD-04750,2024-11-21,2024,Q4,11,November,Europe,Germany,Furniture,Desks,Small Business,5,393.06,1965.3,1328.86,636.44,32.38
ORD-09710,2024-11-21,2024,Q4,11,November,Europe,United Kingdom,Office Supplies,Pens & Markers,Corporate,2,4.18,8.36,3.96,4.4,52.66
ORD-04917,2024-11-21,2024,Q4,11,November,Asia Pacific,India,Clothing,Casual Wear,Small Business,1,49.93,49.93,25.54,24.39,48.85
ORD-07187,2024-11-21,2024,Q4,11,November,North America,United States,Office Supplies,Printers & Ink,Consumer,3,66.96,200.88,91.87,109.01,54.26
ORD-09627,2024-11-21,2024,Q4,11,November,Europe,Germany,Electronics,Laptops,Consumer,3,775.13,2325.39,1881.88,443.51,19.07
ORD-03594,2024-11-21,2024,Q4,11,November,Latin America,Brazil,Office Supplies,Pens & Markers,Small Business,3,5.19,15.57,8.22,7.35,47.22
ORD-01091,2024-11-21,2024,Q4,11,November,North America,Mexico,Clothing,Casual Wear,Small Business,9,76.41,687.69,406.52,281.17,40.89
ORD-06364,2024-11-21,2024,Q4,11,November,Asia Pacific,China,Clothing,Formal Wear,Government,2,434.18,868.36,338.51,529.85,61.02
ORD-09681,2024-11-22,2024,Q4,11,November,Asia Pacific,China,Office Supplies,Paper & Notebooks,Small Business,2,12.02,24.04,12.64,11.4,47.4
ORD-09431,2024-11-22,2024,Q4,11,November,Asia Pacific,South Korea,Office Supplies,Paper & Notebooks,Consumer,6,13.13,78.78,42.99,35.79,45.43
ORD-03633,2024-11-22,2024,Q4,11,November,North America,Canada,Furniture,Lighting,Consumer,2,76.02,152.04,113.02,39.02,25.67
ORD-04321,2024-11-22,2024,Q4,11,November,Asia Pacific,China,Furniture,Lighting,Small Business,3,44.14,132.42,95.62,36.8,27.79
ORD-05543,2024-11-22,2024,Q4,11,November,Asia Pacific,India,Clothing,Sportswear,Small Business,7,78.72,551.04,246.32,304.72,55.3
ORD-08859,2024-11-22,2024,Q4,11,November,Asia Pacific,Australia,Clothing,Casual Wear,Corporate,2,60.04,120.08,70.18,49.9,41.56
ORD-01898,2024-11-22,2024,Q4,11,November,Europe,Spain,Clothing,Accessories,Corporate,1,27.45,27.45,11.54,15.91,57.95
ORD-09831,2024-11-22,2024,Q4,11,November,Europe,United Kingdom,Furniture,Lighting,Government,1,99.24,99.24,71.59,27.65,27.86
ORD-05770,2024-11-22,2024,Q4,11,November,Europe,Italy,Electronics,Tablets,Small Business,8,264.23,2113.84,1739.13,374.71,17.73
ORD-09285,2024-11-22,2024,Q4,11,November,Europe,Italy,Furniture,Desks,Consumer,6,308.14,1848.84,1250.34,598.5,32.37
ORD-02573,2024-11-23,2024,Q4,11,November,Latin America,Chile,Furniture,Lighting,Corporate,1,171.76,171.76,94.57,77.19,44.94
ORD-05656,2024-11-23,2024,Q4,11,November,North America,Mexico,Electronics,Tablets,Government,1,545.88,545.88,462.12,83.76,15.34
ORD-00529,2024-11-23,2024,Q4,11,November,Europe,France,Office Supplies,Printers & Ink,Small Business,1,110.35,110.35,56.26,54.09,49.02
ORD-00902,2024-11-23,2024,Q4,11,November,Europe,Italy,Furniture,Office Chairs,Small Business,1,317.12,317.12,185.65,131.47,41.46
ORD-09985,2024-11-23,2024,Q4,11,November,Asia Pacific,China,Furniture,Desks,Consumer,7,474.63,3322.41,2214.02,1108.39,33.36
ORD-09946,2024-11-23,2024,Q4,11,November,Latin America,Brazil,Office Supplies,Paper & Notebooks,Consumer,1,8.62,8.62,5.04,3.58,41.53
ORD-03203,2024-11-23,2024,Q4,11,November,Europe,United Kingdom,Office Supplies,Printers & Ink,Government,1,348.86,348.86,196.78,152.08,43.59
ORD-07541,2024-11-23,2024,Q4,11,November,North America,United States,Clothing,Accessories,Corporate,1,48.47,48.47,20.53,27.94,57.64
ORD-01977,2024-11-23,2024,Q4,11,November,Latin America,Chile,Furniture,Desks,Small Business,1,466.08,466.08,303.52,162.56,34.88
ORD-03775,2024-11-23,2024,Q4,11,November,Asia Pacific,China,Office Supplies,Printers & Ink,Corporate,3,279.31,837.93,400.87,437.06,52.16
ORD-01859,2024-11-23,2024,Q4,11,November,Asia Pacific,Australia,Office Supplies,Paper & Notebooks,Small Business,6,24.59,147.54,73.88,73.66,49.93
ORD-07058,2024-11-24,2024,Q4,11,November,Asia Pacific,Japan,Clothing,Sportswear,Government,1,183.39,183.39,70.16,113.23,61.74
ORD-08954,2024-11-24,2024,Q4,11,November,Europe,Spain,Electronics,Accessories,Consumer,2,22.08,44.16,35.34,8.82,19.98
ORD-02577,2024-11-24,2024,Q4,11,November,Latin America,Brazil,Clothing,Formal Wear,Small Business,13,224.36,2916.68,1368.42,1548.26,53.08
ORD-09885,2024-11-24,2024,Q4,11,November,Europe,Italy,Office Supplies,Printers & Ink,Small Business,1,80.47,80.47,45.8,34.67,43.09
ORD-00078,2024-11-24,2024,Q4,11,November,Asia Pacific,Australia,Office Supplies,Organizers,Consumer,1,30.55,30.55,19.33,11.22,36.71
ORD-08449,2024-11-24,2024,Q4,11,November,Latin America,Colombia,Office Supplies,Pens & Markers,Corporate,1,8.38,8.38,5.07,3.31,39.54
ORD-00848,2024-11-24,2024,Q4,11,November,Asia Pacific,India,Office Supplies,Organizers,Small Business,20,19.15,383.0,180.57,202.43,52.85
ORD-08250,2024-11-25,2024,Q4,11,November,Latin America,Argentina,Electronics,Laptops,Corporate,5,1881.18,9405.9,7644.39,1761.51,18.73
ORD-08923,2024-11-25,2024,Q4,11,November,Europe,Germany,Office Supplies,Pens & Markers,Corporate,3,20.45,61.35,30.32,31.03,50.58
ORD-01761,2024-11-25,2024,Q4,11,November,Asia Pacific,India,Furniture,Desks,Corporate,2,799.11,1598.22,939.71,658.51,41.2
ORD-03972,2024-11-25,2024,Q4,11,November,Europe,Germany,Furniture,Office Chairs,Government,2,278.53,557.06,316.57,240.49,43.17
ORD-06276,2024-11-25,2024,Q4,11,November,Latin America,Argentina,Clothing,Accessories,Consumer,3,5.79,17.37,9.3,8.07,46.43
ORD-03215,2024-11-25,2024,Q4,11,November,Asia Pacific,South Korea,Electronics,Accessories,Corporate,1,104.09,104.09,79.53,24.56,23.59
ORD-01423,2024-11-25,2024,Q4,11,November,Asia Pacific,India,Furniture,Desks,Government,1,1241.08,1241.08,815.41,425.67,34.3
ORD-09785,2024-11-25,2024,Q4,11,November,Latin America,Argentina,Clothing,Sportswear,Government,2,143.35,286.7,167.61,119.09,41.54
ORD-06752,2024-11-26,2024,Q4,11,November,Latin America,Brazil,Electronics,Laptops,Government,2,1712.87,3425.74,2495.21,930.53,27.16
ORD-08621,2024-11-26,2024,Q4,11,November,Latin America,Argentina,Electronics,Laptops,Small Business,19,631.12,11991.28,8579.96,3411.32,28.45
ORD-05679,2024-11-26,2024,Q4,11,November,Asia Pacific,China,Clothing,Formal Wear,Small Business,4,92.8,371.2,162.27,208.93,56.29
ORD-02679,2024-11-26,2024,Q4,11,November,Latin America,Brazil,Furniture,Office Chairs,Consumer,1,226.56,226.56,130.67,95.89,42.32
ORD-06059,2024-11-26,2024,Q4,11,November,Latin America,Chile,Clothing,Sportswear,Small Business,6,108.21,649.26,360.68,288.58,44.45
ORD-06378,2024-11-26,2024,Q4,11,November,North America,United States,Furniture,Office Chairs,Consumer,6,130.64,783.84,443.33,340.51,43.44
ORD-06825,2024-11-26,2024,Q4,11,November,Europe,United Kingdom,Furniture,Office Chairs,Government,1,850.45,850.45,553.86,296.59,34.87
ORD-07166,2024-11-26,2024,Q4,11,November,Asia Pacific,Japan,Office Supplies,Organizers,Small Business,1,43.2,43.2,22.89,20.31,47.01
ORD-05694,2024-11-26,2024,Q4,11,November,Latin America,Brazil,Electronics,Tablets,Small Business,3,477.07,1431.21,1032.44,398.77,27.86
ORD-00589,2024-11-26,2024,Q4,11,November,Latin America,Brazil,Electronics,Tablets,Consumer,1,112.42,112.42,80.54,31.88,28.35
ORD-00057,2024-11-26,2024,Q4,11,November,North America,United States,Clothing,Casual Wear,Corporate,1,80.39,80.39,37.03,43.36,53.94
ORD-09183,2024-11-27,2024,Q4,11,November,Asia Pacific,Japan,Electronics,Tablets,Corporate,1,284.07,284.07,236.55,47.52,16.73
ORD-00203,2024-11-27,2024,Q4,11,November,Europe,France,Clothing,Formal Wear,Consumer,1,51.59,51.59,28.83,22.76,44.12
ORD-03936,2024-11-27,2024,Q4,11,November,Asia Pacific,South Korea,Clothing,Sportswear,Small Business,2,63.33,126.66,52.52,74.14,58.54
ORD-02263,2024-11-27,2024,Q4,11,November,Europe,Italy,Office Supplies,Organizers,Corporate,7,64.29,450.03,276.68,173.35,38.52
ORD-07837,2024-11-27,2024,Q4,11,November,Latin America,Argentina,Furniture,Desks,Government,3,560.79,1682.37,1092.38,589.99,35.07
ORD-08569,2024-11-27,2024,Q4,11,November,Europe,United Kingdom,Clothing,Accessories,Corporate,2,56.41,112.82,42.32,70.5,62.49
ORD-07852,2024-11-28,2024,Q4,11,November,North America,Canada,Furniture,Desks,Corporate,4,357.75,1431.0,855.08,575.92,40.25
ORD-00967,2024-11-28,2024,Q4,11,November,Europe,Spain,Clothing,Sportswear,Government,4,130.71,522.84,271.64,251.2,48.05
ORD-01562,2024-11-28,2024,Q4,11,November,Latin America,Chile,Furniture,Lighting,Corporate,1,128.75,128.75,80.41,48.34,37.55
ORD-01851,2024-11-28,2024,Q4,11,November,North America,Canada,Office Supplies,Printers & Ink,Government,1,264.09,264.09,148.24,115.85,43.87
ORD-06473,2024-11-28,2024,Q4,11,November,North America,United States,Furniture,Office Chairs,Small Business,3,110.08,330.24,200.14,130.1,39.4
ORD-02010,2024-11-28,2024,Q4,11,November,North America,Mexico,Furniture,Lighting,Government,2,180.06,360.12,222.18,137.94,38.3
ORD-03483,2024-11-28,2024,Q4,11,November,North America,United States,Office Supplies,Paper & Notebooks,Small Business,1,18.22,18.22,11.68,6.54,35.87
ORD-06619,2024-11-28,2024,Q4,11,November,Europe,Italy,Electronics,Tablets,Corporate,2,722.9,1445.8,1080.41,365.39,25.27
ORD-07643,2024-11-29,2024,Q4,11,November,Asia Pacific,Australia,Clothing,Accessories,Small Business,2,42.04,84.08,30.81,53.27,63.36
ORD-09330,2024-11-29,2024,Q4,11,November,Europe,Italy,Furniture,Office Chairs,Corporate,5,705.79,3528.95,1952.53,1576.42,44.67
ORD-07755,2024-11-29,2024,Q4,11,November,Asia Pacific,India,Electronics,Smartphones,Corporate,1,910.24,910.24,771.39,138.85,15.25
ORD-09492,2024-11-29,2024,Q4,11,November,Latin America,Argentina,Clothing,Casual Wear,Small Business,1,70.0,70.0,27.79,42.21,60.3
ORD-08514,2024-11-29,2024,Q4,11,November,Europe,Italy,Furniture,Storage,Corporate,4,256.25,1025.0,589.1,435.9,42.53
ORD-09413,2024-11-29,2024,Q4,11,November,North America,Canada,Furniture,Desks,Consumer,4,316.49,1265.96,753.77,512.19,40.46
ORD-01246,2024-11-29,2024,Q4,11,November,Asia Pacific,South Korea,Clothing,Formal Wear,Small Business,3,187.82,563.46,335.16,228.3,40.52
ORD-04057,2024-11-29,2024,Q4,11,November,Europe,Italy,Office Supplies,Printers & Ink,Consumer,5,80.22,401.1,195.21,205.89,51.33
ORD-09157,2024-11-29,2024,Q4,11,November,Latin America,Brazil,Furniture,Office Chairs,Government,9,419.6,3776.4,2261.21,1515.19,40.12
ORD-02816,2024-11-30,2024,Q4,11,November,Europe,France,Electronics,Smartphones,Small Business,5,659.42,3297.1,2458.15,838.95,25.44
ORD-05719,2024-11-30,2024,Q4,11,November,Latin America,Brazil,Electronics,Laptops,Government,1,987.73,987.73,727.51,260.22,26.34
ORD-00945,2024-11-30,2024,Q4,11,November,Latin America,Argentina,Office Supplies,Paper & Notebooks,Small Business,1,24.44,24.44,11.27,13.17,53.87
ORD-06148,2024-11-30,2024,Q4,11,November,Asia Pacific,China,Clothing,Formal Wear,Consumer,2,55.81,111.62,47.31,64.31,57.62
ORD-09633,2024-11-30,2024,Q4,11,November,Latin America,Chile,Furniture,Storage,Small Business,1,170.57,170.57,110.66,59.91,35.13
ORD-03796,2024-11-30,2024,Q4,11,November,Europe,France,Office Supplies,Printers & Ink,Corporate,3,107.72,323.16,201.02,122.14,37.8
ORD-01937,2024-11-30,2024,Q4,11,November,Latin America,Argentina,Furniture,Storage,Corporate,1,274.15,274.15,187.75,86.4,31.52
ORD-03614,2024-11-30,2024,Q4,11,November,North America,Canada,Clothing,Formal Wear,Consumer,5,54.78,273.9,113.54,160.36,58.55
ORD-00798,2024-11-30,2024,Q4,11,November,Asia Pacific,China,Office Supplies,Paper & Notebooks,Consumer,2,15.82,31.64,15.55,16.09,50.85
ORD-00897,2024-12-01,2024,Q4,12,December,North America,United States,Office Supplies,Printers & Ink,Corporate,1,297.98,297.98,176.77,121.21,40.68
ORD-07675,2024-12-01,2024,Q4,12,December,Europe,Germany,Clothing,Casual Wear,Corporate,2,29.14,58.28,34.78,23.5,40.33
ORD-05634,2024-12-01,2024,Q4,12,December,North America,Mexico,Clothing,Sportswear,Government,1,145.09,145.09,58.15,86.94,59.92
ORD-02322,2024-12-01,2024,Q4,12,December,Asia Pacific,China,Furniture,Desks,Corporate,4,1194.02,4776.08,2986.38,1789.7,37.47
ORD-06382,2024-12-01,2024,Q4,12,December,Latin America,Brazil,Furniture,Office Chairs,Corporate,2,332.63,665.26,372.33,292.93,44.03
ORD-03782,2024-12-01,2024,Q4,12,December,North America,Canada,Electronics,Smartphones,Government,1,1225.64,1225.64,944.77,280.87,22.92
ORD-00245,2024-12-01,2024,Q4,12,December,Europe,Spain,Furniture,Desks,Small Business,1,385.1,385.1,236.43,148.67,38.61
ORD-09548,2024-12-01,2024,Q4,12,December,Asia Pacific,Australia,Electronics,Accessories,Consumer,1,30.94,30.94,26.17,4.77,15.41
ORD-09741,2024-12-01,2024,Q4,12,December,North America,United States,Furniture,Storage,Consumer,1,51.05,51.05,30.17,20.88,40.9
ORD-08778,2024-12-02,2024,Q4,12,December,Europe,United Kingdom,Electronics,Tablets,Government,1,472.72,472.72,393.17,79.55,16.83
ORD-08832,2024-12-02,2024,Q4,12,December,Europe,Italy,Furniture,Lighting,Small Business,1,104.14,104.14,62.9,41.24,39.6
ORD-06683,2024-12-02,2024,Q4,12,December,Europe,Spain,Clothing,Sportswear,Small Business,7,65.62,459.34,268.35,190.99,41.58
ORD-08697,2024-12-02,2024,Q4,12,December,North America,Canada,Furniture,Office Chairs,Small Business,12,147.79,1773.48,1028.56,744.92,42.0
ORD-08183,2024-12-02,2024,Q4,12,December,Asia Pacific,Japan,Electronics,Accessories,Corporate,1,118.78,118.78,88.23,30.55,25.72
ORD-03345,2024-12-02,2024,Q4,12,December,Asia Pacific,Australia,Office Supplies,Paper & Notebooks,Consumer,2,3.76,7.52,3.73,3.79,50.45
ORD-02360,2024-12-02,2024,Q4,12,December,Latin America,Chile,Clothing,Casual Wear,Small Business,1,37.53,37.53,15.61,21.92,58.42
ORD-04646,2024-12-02,2024,Q4,12,December,Latin America,Colombia,Electronics,Smartphones,Government,5,720.45,3602.25,2881.13,721.12,20.02
ORD-05713,2024-12-02,2024,Q4,12,December,North America,United States,Office Supplies,Organizers,Government,2,13.42,26.84,13.13,13.71,51.08
ORD-01832,2024-12-02,2024,Q4,12,December,Asia Pacific,India,Electronics,Smartphones,Consumer,3,339.65,1018.95,848.3,170.65,16.75
ORD-07905,2024-12-02,2024,Q4,12,December,Latin America,Brazil,Clothing,Formal Wear,Consumer,1,72.66,72.66,38.86,33.8,46.52
ORD-08469,2024-12-03,2024,Q4,12,December,Europe,United Kingdom,Clothing,Accessories,Small Business,1,7.29,7.29,4.28,3.01,41.29
ORD-04466,2024-12-03,2024,Q4,12,December,North America,Canada,Electronics,Accessories,Government,1,169.94,169.94,142.66,27.28,16.05
ORD-00301,2024-12-03,2024,Q4,12,December,Asia Pacific,Australia,Office Supplies,Printers & Ink,Corporate,1,170.73,170.73,94.72,76.01,44.52
ORD-08386,2024-12-03,2024,Q4,12,December,Europe,United Kingdom,Clothing,Formal Wear,Government,2,389.03,778.06,440.38,337.68,43.4
ORD-01733,2024-12-03,2024,Q4,12,December,Europe,Italy,Clothing,Casual Wear,Corporate,2,57.39,114.78,46.68,68.1,59.33
